id,index,category
GO:0003878,1225,molecular_function
GO:0003678,1226,molecular_function
GO:0047001,1227,molecular_function
GO:0050528,1230,molecular_function
GO:0033265,1231,molecular_function
GO:0005452,1232,molecular_function
GO:0047473,1233,molecular_function
GO:0004332,1234,molecular_function
GO:0005154,1235,molecular_function
GO:0016661,1236,molecular_function
GO:0015412,1238,molecular_function
GO:0004775,1240,molecular_function
GO:0015558,1241,molecular_function
GO:0008657,1244,molecular_function
GO:0015562,1245,molecular_function
GO:0008855,1250,molecular_function
GO:0008811,1251,molecular_function
GO:0004383,1254,molecular_function
GO:0050086,1256,molecular_function
GO:0018492,1257,molecular_function
GO:0047244,1260,molecular_function
GO:0033732,1262,molecular_function
GO:0047295,1264,molecular_function
GO:0004467,1265,molecular_function
GO:0031216,1268,molecular_function
GO:0043768,1269,molecular_function
GO:0008976,1271,molecular_function
GO:0004756,1272,molecular_function
GO:0016223,1273,molecular_function
GO:0004325,1277,molecular_function
GO:0016934,1279,molecular_function
GO:0004531,1282,molecular_function
GO:0043842,1284,molecular_function
GO:0033201,1287,molecular_function
GO:0004720,1288,molecular_function
GO:0050622,1289,molecular_function
GO:0050076,1293,molecular_function
GO:0008745,1295,molecular_function
GO:0004683,1297,molecular_function
GO:0030274,1299,molecular_function
GO:0017111,1300,molecular_function
GO:0050531,1301,molecular_function
GO:0003848,1302,molecular_function
GO:0004742,1305,molecular_function
GO:0018771,1306,molecular_function
GO:0008409,1307,molecular_function
GO:0008930,1311,molecular_function
GO:0008907,1314,molecular_function
GO:0070497,1316,molecular_function
GO:0015299,1319,molecular_function
GO:0003999,1320,molecular_function
GO:0008447,1322,molecular_function
GO:0008603,1324,molecular_function
GO:0017057,1326,molecular_function
GO:0047569,1327,molecular_function
GO:0047935,1328,molecular_function
GO:0047646,1332,molecular_function
GO:0004450,1337,molecular_function
GO:0050614,1339,molecular_function
GO:1990817,1342,molecular_function
GO:0047349,1346,molecular_function
GO:0016787,1347,molecular_function
GO:0016759,1348,molecular_function
GO:0046922,1350,molecular_function
GO:0046423,1354,molecular_function
GO:0043167,1357,molecular_function
GO:0042279,1358,molecular_function
GO:0004851,1361,molecular_function
GO:0005230,1362,molecular_function
GO:0035516,1365,molecular_function
GO:0018842,1367,molecular_function
GO:0042925,1368,molecular_function
GO:0016866,1370,molecular_function
GO:0070569,1371,molecular_function
GO:0009022,1372,molecular_function
GO:0004127,1373,molecular_function
GO:0044318,1375,molecular_function
GO:0070040,1380,molecular_function
GO:0070325,1381,molecular_function
GO:0016979,1385,molecular_function
GO:0016437,1387,molecular_function
GO:0097110,1389,molecular_function
GO:0106350,1395,molecular_function
GO:0004438,1396,molecular_function
GO:0008237,1397,molecular_function
GO:0016176,1399,molecular_function
GO:0103053,1401,molecular_function
GO:0102490,1402,molecular_function
GO:0140359,1403,molecular_function
GO:0009028,1404,molecular_function
GO:0045174,1405,molecular_function
GO:0004333,1407,molecular_function
GO:0051743,1408,molecular_function
GO:0102131,1411,molecular_function
GO:0055041,1413,molecular_function
GO:0004527,1414,molecular_function
GO:0009026,1417,molecular_function
GO:0043716,1418,molecular_function
GO:0030600,1424,molecular_function
GO:0008609,1427,molecular_function
GO:0047461,1428,molecular_function
GO:0008683,1431,molecular_function
GO:0004097,1432,molecular_function
GO:0017113,1436,molecular_function
GO:0004493,1437,molecular_function
GO:0033218,1440,molecular_function
GO:0050462,1444,molecular_function
GO:0004475,1445,molecular_function
GO:0047044,1446,molecular_function
GO:0043801,1447,molecular_function
GO:0004847,1448,molecular_function
GO:0008694,1449,molecular_function
GO:0031992,1452,molecular_function
GO:0046559,1454,molecular_function
GO:0052654,1455,molecular_function
GO:0015099,1457,molecular_function
GO:0048306,1459,molecular_function
GO:0004633,1465,molecular_function
GO:0008966,1474,molecular_function
GO:0039660,1475,molecular_function
GO:0003823,1480,molecular_function
GO:0050126,1488,molecular_function
GO:0043021,1489,molecular_function
GO:0000978,1492,molecular_function
GO:0004816,1495,molecular_function
GO:0047975,1496,molecular_function
GO:0004800,1497,molecular_function
GO:0015556,1499,molecular_function
GO:0052794,1504,molecular_function
GO:0001000,1508,molecular_function
GO:0052866,1514,molecular_function
GO:0004831,1516,molecular_function
GO:0004125,1520,molecular_function
GO:0102486,1521,molecular_function
GO:0052832,1522,molecular_function
GO:0070402,1524,molecular_function
GO:0042910,1526,molecular_function
GO:0102545,1529,molecular_function
GO:0061599,1531,molecular_function
GO:0008836,1533,molecular_function
GO:0030295,1534,molecular_function
GO:0005384,1535,molecular_function
GO:0004328,1537,molecular_function
GO:0004611,1538,molecular_function
GO:0047938,1539,molecular_function
GO:0097351,1542,molecular_function
GO:0016744,1545,molecular_function
GO:0008381,1546,molecular_function
GO:0016152,1547,molecular_function
GO:0009020,1548,molecular_function
GO:0140677,1549,molecular_function
GO:0004376,1555,molecular_function
GO:0050515,1558,molecular_function
GO:0008909,1560,molecular_function
GO:0047922,1563,molecular_function
GO:0004598,1565,molecular_function
GO:0005496,1567,molecular_function
GO:0008753,1570,molecular_function
GO:0043139,1572,molecular_function
GO:0080030,1574,molecular_function
GO:0047293,1575,molecular_function
GO:0047486,1577,molecular_function
GO:0004054,1579,molecular_function
GO:0008783,1586,molecular_function
GO:0043815,1587,molecular_function
GO:0008797,1593,molecular_function
GO:0015078,1603,molecular_function
GO:0046789,1604,molecular_function
GO:0033094,1606,molecular_function
GO:0004849,1611,molecular_function
GO:0030429,1613,molecular_function
GO:0030411,1617,molecular_function
GO:0017076,1620,molecular_function
GO:0003730,1621,molecular_function
GO:0004320,1625,molecular_function
GO:0051864,1629,molecular_function
GO:0003972,1631,molecular_function
GO:0016303,1632,molecular_function
GO:0017176,1636,molecular_function
GO:0005000,1638,molecular_function
GO:0004666,1640,molecular_function
GO:0008115,1641,molecular_function
GO:0004765,1643,molecular_function
GO:0004833,1644,molecular_function
GO:0004578,1646,molecular_function
GO:0016874,1647,molecular_function
GO:0030229,1648,molecular_function
GO:0004635,1649,molecular_function
GO:0016767,1650,molecular_function
GO:0048156,1657,molecular_function
GO:0003896,1658,molecular_function
GO:0046422,1660,molecular_function
GO:0005031,1662,molecular_function
GO:0008925,1665,molecular_function
GO:0052890,1666,molecular_function
GO:0004563,1667,molecular_function
GO:0008887,1668,molecular_function
GO:0016829,1669,molecular_function
GO:0110153,1672,molecular_function
GO:0003962,1674,molecular_function
GO:0036380,1676,molecular_function
GO:0008716,1677,molecular_function
GO:0004932,1680,molecular_function
GO:0008199,1681,molecular_function
GO:0050112,1682,molecular_function
GO:0140312,1691,molecular_function
GO:0045027,1692,molecular_function
GO:0052693,1693,molecular_function
GO:0052624,1700,molecular_function
GO:0045703,1702,molecular_function
GO:0004623,1703,molecular_function
GO:0102345,1704,molecular_function
GO:0004934,1706,molecular_function
GO:0008710,1707,molecular_function
GO:0004197,1710,molecular_function
GO:0019887,1712,molecular_function
GO:0043023,1716,molecular_function
GO:0019180,1718,molecular_function
GO:0051741,1719,molecular_function
GO:0008804,1723,molecular_function
GO:0015499,1724,molecular_function
GO:0008073,1726,molecular_function
GO:0003938,1728,molecular_function
GO:0003975,1737,molecular_function
GO:0008417,1738,molecular_function
GO:0033814,1739,molecular_function
GO:0016837,1740,molecular_function
GO:0070063,1742,molecular_function
GO:0050750,1744,molecular_function
GO:2001070,1747,molecular_function
GO:0004157,1748,molecular_function
GO:0019239,1749,molecular_function
GO:0003882,1752,molecular_function
GO:0004129,1756,molecular_function
GO:0102522,1758,molecular_function
GO:0015067,1763,molecular_function
GO:0016504,1764,molecular_function
GO:0019171,1766,molecular_function
GO:0071558,1767,molecular_function
GO:0008455,1768,molecular_function
GO:0008107,1770,molecular_function
GO:0008697,1771,molecular_function
GO:0008852,1772,molecular_function
GO:0047453,1773,molecular_function
GO:0004747,1775,molecular_function
GO:0004420,1786,molecular_function
GO:0008475,1789,molecular_function
GO:0002953,1793,molecular_function
GO:0018836,1794,molecular_function
GO:0016594,1795,molecular_function
GO:0008241,1797,molecular_function
GO:0140825,1801,molecular_function
GO:0008963,1802,molecular_function
GO:0016896,1805,molecular_function
GO:1990380,1807,molecular_function
GO:0004645,1808,molecular_function
GO:0102202,1811,molecular_function
GO:0008758,1812,molecular_function
GO:0019956,1814,molecular_function
GO:0042805,1820,molecular_function
GO:0034038,1821,molecular_function
GO:0015086,1823,molecular_function
GO:0004879,1824,molecular_function
GO:0051992,1825,molecular_function
GO:0030604,1826,molecular_function
GO:0047516,1827,molecular_function
GO:0043365,1832,molecular_function
GO:0004754,1833,molecular_function
GO:0000976,1834,molecular_function
GO:0016208,1835,molecular_function
GO:0035447,1837,molecular_function
GO:0004641,1838,molecular_function
GO:0008741,1841,molecular_function
GO:0004089,1844,molecular_function
GO:0004739,1847,molecular_function
GO:0018697,1848,molecular_function
GO:0043864,1850,molecular_function
GO:0009041,1852,molecular_function
GO:0009678,1853,molecular_function
GO:0004456,1855,molecular_function
GO:0047355,1859,molecular_function
GO:0042314,1860,molecular_function
GO:0043917,1862,molecular_function
GO:0015079,1863,molecular_function
GO:0031683,1864,molecular_function
GO:0102007,1867,molecular_function
GO:0008993,1870,molecular_function
GO:0000026,1872,molecular_function
GO:0004484,1873,molecular_function
GO:0008273,1874,molecular_function
GO:0000014,1875,molecular_function
GO:0120020,1876,molecular_function
GO:0004636,1877,molecular_function
GO:0017110,1879,molecular_function
GO:0009002,1885,molecular_function
GO:0003723,1886,molecular_function
GO:0004993,1887,molecular_function
GO:0004659,1889,molecular_function
GO:0030798,1892,molecular_function
GO:0004066,1894,molecular_function
GO:0047315,1897,molecular_function
GO:0003952,1898,molecular_function
GO:0103068,1900,molecular_function
GO:0102205,1903,molecular_function
GO:0080109,1907,molecular_function
GO:0003852,1911,molecular_function
GO:0004557,1912,molecular_function
GO:0000981,1913,molecular_function
GO:0050353,1914,molecular_function
GO:0102130,1915,molecular_function
GO:0015349,1917,molecular_function
GO:0004460,1918,molecular_function
GO:0005504,1920,molecular_function
GO:0050343,1925,molecular_function
GO:0016422,1926,molecular_function
GO:0033942,1927,molecular_function
GO:0008691,1930,molecular_function
GO:0017174,1931,molecular_function
GO:0008859,1932,molecular_function
GO:0102481,1933,molecular_function
GO:0008242,1934,molecular_function
GO:0008892,1935,molecular_function
GO:0004439,1939,molecular_function
GO:0097697,1941,molecular_function
GO:0045301,1944,molecular_function
GO:0004107,1945,molecular_function
GO:0046912,1946,molecular_function
GO:0045484,1949,molecular_function
GO:0106275,1958,molecular_function
GO:0070300,1959,molecular_function
GO:0042300,1961,molecular_function
GO:0052589,1971,molecular_function
GO:0003873,1972,molecular_function
GO:0030368,1974,molecular_function
GO:0018669,1977,molecular_function
GO:0004106,1979,molecular_function
GO:0050043,1980,molecular_function
GO:0004564,1982,molecular_function
GO:0004308,1983,molecular_function
GO:0004834,1986,molecular_function
GO:0004411,1988,molecular_function
GO:0000210,1989,molecular_function
GO:0034386,1990,molecular_function
GO:0019165,1997,molecular_function
GO:0051723,2000,molecular_function
GO:0003887,2002,molecular_function
GO:0005354,2003,molecular_function
GO:0070694,2004,molecular_function
GO:0004354,2005,molecular_function
GO:0016812,2007,molecular_function
GO:0047769,2008,molecular_function
GO:0004860,2015,molecular_function
GO:0004814,2016,molecular_function
GO:0010011,2019,molecular_function
GO:0050415,2020,molecular_function
GO:0050583,2022,molecular_function
GO:0047750,2024,molecular_function
GO:0016844,2029,molecular_function
GO:0000827,2030,molecular_function
GO:0015233,2033,molecular_function
GO:0004605,2034,molecular_function
GO:0004692,2035,molecular_function
GO:0033038,2036,molecular_function
GO:0019205,2037,molecular_function
GO:0003954,2052,molecular_function
GO:0050607,2055,molecular_function
GO:0015144,2057,molecular_function
GO:0004869,2059,molecular_function
GO:0033743,2060,molecular_function
GO:0033745,2062,molecular_function
GO:0052657,2063,molecular_function
GO:0001530,2066,molecular_function
GO:0016641,2069,molecular_function
GO:0016891,2070,molecular_function
GO:0003904,2071,molecular_function
GO:0051536,2072,molecular_function
GO:0008413,2073,molecular_function
GO:0016990,2075,molecular_function
GO:0030788,2076,molecular_function
GO:0016977,2078,molecular_function
GO:0034647,2079,molecular_function
GO:0004820,2081,molecular_function
GO:0008239,2085,molecular_function
GO:0030158,2086,molecular_function
GO:0019825,2087,molecular_function
GO:0004491,2088,molecular_function
GO:0052726,2091,molecular_function
GO:0042781,2093,molecular_function
GO:0032217,2097,molecular_function
GO:0004163,2100,molecular_function
GO:0005272,2101,molecular_function
GO:0015137,2103,molecular_function
GO:0047553,2110,molecular_function
GO:0003924,2112,molecular_function
