id,index,category
GO:0005967,4645,cellular_component
GO:0009349,4664,cellular_component
GO:0005832,4680,cellular_component
GO:0071013,4695,cellular_component
GO:0005892,4700,cellular_component
GO:0032584,4701,cellular_component
GO:0000243,4706,cellular_component
GO:0022623,4714,cellular_component
GO:0005780,4732,cellular_component
GO:0000818,4739,cellular_component
GO:0000813,4743,cellular_component
GO:0031515,4746,cellular_component
GO:0005874,4754,cellular_component
GO:0044220,4755,cellular_component
GO:0031977,4761,cellular_component
GO:0031143,4766,cellular_component
GO:0005795,4772,cellular_component
GO:0016591,4773,cellular_component
GO:0022626,4780,cellular_component
GO:0019013,4784,cellular_component
GO:0005742,4786,cellular_component
GO:0045261,4788,cellular_component
GO:0005852,4789,cellular_component
GO:0019814,4794,cellular_component
GO:0000814,4799,cellular_component
GO:0030288,4802,cellular_component
GO:0001772,4806,cellular_component
GO:0031429,4815,cellular_component
GO:0032021,4824,cellular_component
GO:0000781,4827,cellular_component
GO:0042612,4839,cellular_component
GO:0000795,4844,cellular_component
GO:0019029,4862,cellular_component
GO:0042721,4871,cellular_component
GO:0098992,4889,cellular_component
GO:1990316,4890,cellular_component
GO:0072487,4897,cellular_component
GO:0030176,4898,cellular_component
GO:0000221,4907,cellular_component
GO:0009501,4912,cellular_component
GO:0032982,4925,cellular_component
GO:0045171,4926,cellular_component
GO:0005662,4936,cellular_component
GO:0031514,4941,cellular_component
GO:0009898,4945,cellular_component
GO:0044162,4950,cellular_component
GO:0071011,4953,cellular_component
GO:0005675,4959,cellular_component
GO:0032587,4962,cellular_component
GO:0002189,4978,cellular_component
GO:0032420,4985,cellular_component
GO:0032541,4986,cellular_component
GO:0019012,4997,cellular_component
GO:0005577,5011,cellular_component
GO:0090730,5017,cellular_component
GO:0019031,5025,cellular_component
GO:0031430,5029,cellular_component
GO:0001673,5040,cellular_component
GO:0071986,5041,cellular_component
GO:0070449,5051,cellular_component
GO:0030286,5082,cellular_component
GO:0005891,5091,cellular_component
GO:0019008,5108,cellular_component
GO:0030315,5110,cellular_component
GO:0008540,5112,cellular_component
GO:0042720,5113,cellular_component
GO:0016581,5114,cellular_component
GO:0036126,5118,cellular_component
GO:0042644,5129,cellular_component
GO:0039624,5138,cellular_component
GO:0005814,5143,cellular_component
GO:0005749,5145,cellular_component
GO:0042613,5148,cellular_component
GO:0032040,5155,cellular_component
GO:0005643,5158,cellular_component
GO:0000123,5160,cellular_component
GO:0070390,5171,cellular_component
GO:0005778,5173,cellular_component
GO:0016602,5179,cellular_component
GO:0030127,5193,cellular_component
GO:0071564,5200,cellular_component
GO:0030131,5202,cellular_component
GO:0035550,5203,cellular_component
GO:0033290,5209,cellular_component
GO:0000325,5210,cellular_component
GO:0055052,5230,cellular_component
GO:0030667,5246,cellular_component
GO:0031011,5249,cellular_component
GO:0000836,5251,cellular_component
GO:0043226,5255,cellular_component
GO:0019866,5259,cellular_component
GO:0140453,5263,cellular_component
GO:0005875,5274,cellular_component
GO:0031097,5283,cellular_component
GO:0033162,5288,cellular_component
GO:0000794,5296,cellular_component
GO:0005775,5315,cellular_component
GO:0005739,5320,cellular_component
GO:0005880,5333,cellular_component
